50 271.149675 1086.956522 1201.923077
150 742.737676 1052.385407 1158.599382
250 467.324660 1021.175087 1063.286832
350 102.169204 838.188145 1016.910962
450 79.373790 194.076642 172.284056
550 69.221536 151.117154 150.671831
650 70.198296 149.659808 148.515307
750 88.962099 147.804505 145.139566
850 105.203516 147.034846 145.347496
950 200.943105 322.967363 264.607540
